Customer Group;Customer ID;VIN;Engine;Roaming flag;Rental ID;Rental Usage Type;Begin Time;End Time;Revenue;Distance (km);Drives;Reservation minutes;Fuel before the drive (%);Fuel after the drive (%);Start latitude;Start longitude;End latitude;End longitude
Customer;814762;WBY1Z210X0V307908;I3;No;9339934200;Private;18.06.2016 17:45:16;18.06.2016 17:56:13;4.73;4;1;7;20;99;55.662196;12.514342;55.692830;12.534387
Customer;855860;WBY1Z21060V307937;I3;No;9339934256;Private;18.06.2016 17:35:05;18.06.2016 17:48:26;6.03;5;1;0;46;43;55.707049;12.470639;55.696981;12.501716
Customer;867823;WBY1Z21080V308135;I3;No;9339934315;Private;18.06.2016 17:37:34;18.06.2016 17:45:15;2.58;3;1;8;78;74;55.660666;12.595971;55.671157;12.564788
Customer;1061312;WBY1Z21060V307842;I3;No;9339934362;Private;18.06.2016 17:40:19;18.06.2016 17:44:52;2.15;1;1;1;84;83;55.673011;12.531908;55.673568;12.545407
Customer;1026877;WBY1Z21000V307772;I3;No;9339934442;Private;18.06.2016 17:45:45;18.06.2016 17:59:14;6.03;7;1;9;45;39;55.705454;12.506622;55.667538;12.579114
Customer;818340;WBY1Z21040V308214;I3;No;9339934464;Private;18.06.2016 17:46:50;18.06.2016 17:56:58;4.73;6;1;6;100;96;55.629599;12.581052;55.673460;12.573710
Customer;792125;WBY1Z21010V307988;I3;No;9339934467;Private;18.06.2016 17:47:04;18.06.2016 18:01:18;6.46;7;1;0;96;90;55.720484;12.536729;55.679138;12.573023
Customer;2006608;WBY1Z21090V308242;I3;No;9339934486;Private;18.06.2016 17:47:26;18.06.2016 18:13:34;7.26;6;1;15;58;52;55.645534;12.594623;55.672620;12.561901
Customer;1024998;WBY1Z21010V307795;I3;No;9339934537;Private;18.06.2016 17:50:15;18.06.2016 18:05:03;6.46;8;1;9;36;28;55.722387;12.543708;55.673686;12.555123
Customer;1062210;WBY1Z21030V308205;I3;No;9339934544;Private;18.06.2016 17:50:36;18.06.2016 18:02:33;5.16;5;1;3;100;95;55.706549;12.517941;55.700221;12.477098
Customer;856634;WBY1Z210X0V307942;I3;No;9339934568;Private;18.06.2016 17:47:44;18.06.2016 18:00:01;5.59;4;1;13;89;86;55.693726;12.543626;55.666586;12.551271
Customer;795107;WBY1Z21070V307798;I3;No;9339934571;Private;18.06.2016 17:47:57;18.06.2016 17:54:03;0.00;3;1;1;36;34;55.675738;12.571958;55.661926;12.562359
Non_Customer;1085206;WBY1Z21000V308016;I3;No;9339934611;Private;18.06.2016 17:49:22;18.06.2016 17:55:12;0.00;1;1;0;81;79;55.714630;12.579187;55.705562;12.586617
Customer;791975;WBY1Z21020V308051;I3;No;9339934623;Private;18.06.2016 17:50:15;18.06.2016 18:08:04;7.75;8;1;7;56;50;55.657615;12.598032;55.684023;12.525850
Customer;1016140;WBY1Z210X0V308220;I3;No;9339934651;Private;18.06.2016 17:51:54;18.06.2016 18:38:46;18.61;8;1;9;47;39;55.679728;12.616438;55.678219;12.617779
Customer;822412;WBY1Z21010V307750;I3;No;9339934674;Private;18.06.2016 17:52:53;18.06.2016 18:01:25;3.87;1;1;1;26;24;55.661459;12.573840;55.661437;12.573812
Customer;849476;WBY1Z210X0V307827;I3;No;9339934722;Private;18.06.2016 17:56:20;19.06.2016 11:41:45;4.95;4;1;0;51;48;55.673620;12.543279;55.683988;12.497396
Customer;805351;WBY1Z21060V308246;I3;No;9339934723;Private;18.06.2016 17:56:08;18.06.2016 18:11:00;6.46;9;1;8;14;96;55.648663;12.525359;55.645512;12.636622
Customer;810790;WBY1Z21060V307873;I3;No;9339934755;Private;18.06.2016 17:57:20;18.06.2016 18:24:49;12.05;6;1;9;91;86;55.672913;12.497169;55.670156;12.565354
Customer;2002659;WBY1Z21010V307974;I3;No;9339934770;Private;18.06.2016 17:58:06;18.06.2016 18:17:15;9.68;9;1;1;59;53;55.710772;12.483483;55.678358;12.565639
Customer;832729;WBY1Z21090V308211;I3;No;9339934852;Private;18.06.2016 17:50:38;18.06.2016 18:06:22;6.89;8;1;9;100;95;55.676728;12.598075;55.702696;12.527208
Customer;809721;WBY1Z21020V307952;I3;No;9339934911;Private;18.06.2016 17:53:41;18.06.2016 18:10:04;7.32;7;1;1;36;29;55.703291;12.568738;55.690612;12.512348
Customer;849502;WBY1Z21060V308151;I3;No;9339934912;Private;18.06.2016 17:53:44;18.06.2016 18:48:14;21.52;15;1;1;66;50;55.645800;12.554030;55.684245;12.556701
Customer;818580;WBY1Z21050V307900;I3;No;9339934919;Private;18.06.2016 17:54:06;18.06.2016 18:12:37;9.25;8;1;1;25;19;55.650313;12.644548;55.678369;12.565680
Customer;833478;WBY1Z210X0V307956;I3;No;9339934933;Private;18.06.2016 17:54:40;18.06.2016 18:30:01;13.40;7;1;5;88;84;55.676613;12.559298;55.655354;12.625116
Customer;846346;WBY1Z21010V308218;I3;No;9339934959;Private;18.06.2016 17:56:29;18.06.2016 18:10:02;6.03;5;1;4;28;41;55.689212;12.617774;55.665066;12.599869
Customer;1080337;WBY1Z21010V308249;I3;No;9339935022;Private;18.06.2016 18:00:06;18.06.2016 18:06:08;4.09;1;1;2;35;34;55.678734;12.548082;55.673630;12.546913
Customer;811585;WBY1Z21000V307870;I3;No;9339935058;Private;18.06.2016 18:02:26;18.06.2016 18:12:40;5.81;3;1;4;35;32;55.676762;12.576920;55.672317;12.543154
Customer;834456;WBY1Z21020V307790;I3;No;9339935075;Private;18.06.2016 18:03:45;18.06.2016 18:17:43;7.10;5;1;5;26;21;55.697791;12.582634;55.678343;12.542372
Customer;802632;WBY1Z21010V308185;I3;No;9339935110;Private;18.06.2016 18:06:43;18.06.2016 18:26:36;8.61;8;1;1;44;37;55.657036;12.538601;55.707876;12.516954
Customer;819303;WBY1Z21010V307960;I3;No;9339935119;Private;18.06.2016 18:07:10;18.06.2016 18:23:12;7.32;7;1;14;75;70;55.700265;12.546073;55.663055;12.599909
Non_Customer;1085206;WBY1Z21050V308108;I3;No;9339935131;Private;18.06.2016 18:07:48;18.06.2016 18:21:28;0.00;2;1;1;75;73;55.723933;12.574451;55.707531;12.585614
Customer;816246;WBY1Z21030V308236;I3;No;9339935173;Private;18.06.2016 18:02:45;18.06.2016 18:14:57;5.59;6;1;4;81;76;55.688377;12.493097;55.670858;12.544012
Non_Customer;813709;WBY1Z21060V307775;I3;No;9339935205;Private;18.06.2016 18:04:08;19.06.2016 11:40:30;0.00;2;1;20;57;0;55.714886;12.579201;55.706444;12.586411
Customer;1030014;WBY1Z210X0V307844;I3;No;9339935244;Business;18.06.2016 18:05:11;18.06.2016 18:11:28;3.01;2;1;6;63;61;55.693756;12.540556;55.703336;12.553749
Customer;796971;WBY1Z21030V308057;I3;No;9339935288;Private;18.06.2016 18:07:30;18.06.2016 18:23:33;7.32;7;1;3;42;35;55.682478;12.514198;55.722388;12.543704
Non_Customer;793639;WBY1Z21060V308179; ;No;9339935338;Private;18.06.2016 18:09:38;18.06.2016 18:17:28;0.00;3;1;151;55;53;55.726259;12.570575;55.709267;12.581133
Customer;2014522;WBY1Z21080V308054;I3;No;9339935374;Private;18.06.2016 18:11:25;18.06.2016 18:28:36;0.00;0;1;4;69;88;55.673308;12.592582;55.673307;12.592585
Customer;827823;WBY1Z21000V307805;I3;No;9339935420;Private;18.06.2016 18:13:02;18.06.2016 18:29:25;7.32;5;1;2;77;74;55.691626;12.556286;55.715060;12.585464
Customer;114358;WBY1Z21060V307811;I3;Yes;9339935442;Private;18.06.2016 18:13:55;18.06.2016 18:29:39;6.89;7;1;7;78;71;55.659235;12.600047;55.632410;12.574838
Customer;889395;WBY1Z21090V307768;I3;No;9339935500;Private;18.06.2016 18:11:56;18.06.2016 18:15:56;2.15;2;1;13;67;65;55.680577;12.568288;55.685196;12.548359
Customer;1018686;WBY1Z21070V308241;I3;No;9339935554;Private;18.06.2016 18:15:21;18.06.2016 18:29:59;6.46;7;1;2;93;88;55.689210;12.553014;55.731583;12.568455
Customer;1053279;WBY1Z21040V307998;I3;No;9339935587;Private;18.06.2016 18:17:09;18.06.2016 18:31:58;6.46;5;1;4;45;40;55.667678;12.579303;55.702199;12.579866
Customer;803963;WBY1Z21080V308006;I3;No;9339935628;Private;18.06.2016 18:19:18;18.06.2016 18:38:20;8.61;4;1;4;56;53;55.712043;12.530269;55.692529;12.564467
Customer;1077846;WBY1Z21070V308059;I3;No;9339935655;Private;18.06.2016 18:21:14;18.06.2016 18:39:21;8.18;7;1;1;50;44;55.631670;12.599201;55.680571;12.568280
Customer;1052546;WBY1Z21090V308029;I3;No;9339935692;Private;18.06.2016 18:22:38;18.06.2016 18:56:57;14.90;10;1;6;62;98;55.688218;12.534526;55.716152;12.575638
Customer;2028905;WBY1Z21020V308101;I3;No;9339935693;Private;18.06.2016 18:22:36;18.06.2016 19:13:11;13.34;16;1;18;46;34;55.673861;12.506958;55.675808;12.598994
Customer;815004;WBY1Z21040V307905;I3;No;9339935736;Private;18.06.2016 18:23:40;18.06.2016 18:38:22;6.46;7;1;1;74;70;55.715176;12.540198;55.705202;12.585075
Customer;1057069;WBY1Z21090V308063;I3;No;9339935750;Private;18.06.2016 18:14:34;18.06.2016 18:24:10;0.00;4;1;2;52;47;55.694015;12.461238;55.700669;12.485456
Customer;1036507;WBY1Z21070V308062;I3;No;9339935861;Private;18.06.2016 18:20:12;18.06.2016 19:15:56;20.44;17;1;1;72;62;55.682327;12.533327;55.684372;12.541260
Customer;833904;WBY1Z21070V308210; ;No;9339935929;Private;18.06.2016 18:00:14;18.06.2016 21:12:08;10.89;15;1;16;98;86;55.650831;12.623146;55.657379;12.566519
Customer;2005948;WBY1Z210X0V307830;I3;No;9339935956;Private;18.06.2016 18:25:19;18.06.2016 18:52:30;12.05;13;1;12;41;33;55.707996;12.595760;55.631697;12.645123
Customer;1062084;WBY1Z21040V307743;I3;No;9339936009;Private;18.06.2016 18:28:06;18.06.2016 18:43:49;0.00;10;1;7;19;98;55.637433;12.649909;55.682146;12.556096
Customer;2036812;WBY1Z21080V307938;I3;No;9339936062;Private;18.06.2016 18:24:55;18.06.2016 18:43:38;1.08;5;1;14;26;71;55.692583;12.540913;55.673103;12.592952
Customer;1069438;WBY1Z21030V308012;I3;No;9339936086;Private;18.06.2016 18:25:59;18.06.2016 18:37:49;5.16;8;1;15;90;84;55.622216;12.586502;55.665883;12.575513
Customer;801256;WBY1Z210X0V308007;I3;No;9339936177;Private;18.06.2016 18:30:29;18.06.2016 18:43:09;5.59;5;1;0;42;39;55.670907;12.514524;55.655113;12.547035
Non_Customer;793639;WBY1Z21080V308023;I3;No;9339936218;Private;18.06.2016 18:32:52;18.06.2016 18:45:32;0.00;5;1;174;91;87;55.722313;12.540458;55.695947;12.545717
Customer;1001438;WBY1Z21030V308057;I3;No;9339936283;Private;18.06.2016 18:36:28;18.06.2016 18:52:04;6.89;7;1;0;35;30;55.722446;12.543785;55.679214;12.573825
Non_Customer;793639;WBY1Z21070V308238;I3;No;9339936392;Private;18.06.2016 18:32:10;18.06.2016 19:14:08;0.00;8;1;174;80;76;55.721871;12.540682;55.709263;12.580738
Customer;2035700;WBY1Z21020V308163;I3;No;9339936434;Private;18.06.2016 18:34:11;18.06.2016 18:53:44;0.00;6;1;8;49;45;55.658750;12.558249;55.684146;12.531217
Customer;850144;WBY1Z21050V308285;I3;No;9339936439;Private;18.06.2016 18:34:15;18.06.2016 18:44:20;4.73;2;1;6;75;72;55.676179;12.573448;55.665309;12.577258
Customer;813494;WBY1Z21000V308243;I3;No;9339936443;Private;18.06.2016 18:34:36;18.06.2016 18:50:04;6.89;5;1;1;94;91;55.700964;12.600429;55.676488;12.561923
Customer;2012669;WBY1Z21080V308216;I3;No;9339936506;Private;18.06.2016 18:38:02;18.06.2016 18:49:01;0.00;5;1;5;14;96;55.707849;12.519373;55.670958;12.529753
Customer;821997;WBY1Z21030V307880;I3;No;9339936572;Private;18.06.2016 18:42:56;18.06.2016 18:50:55;3.44;3;1;3;55;53;55.655798;12.634448;55.647042;12.616285
Customer;691084;WBY1Z21020V308020;I3;Yes;9339936673;Private;18.06.2016 18:40:42;18.06.2016 18:59:06;9.25;7;1;10;75;68;55.676754;12.598124;55.700273;12.546088
Customer;797350;WBY1Z21030V307894;I3;No;9339936690;Private;18.06.2016 18:41:15;18.06.2016 18:54:56;6.03;4;1;1;79;74;55.646153;12.641685;55.642382;12.619141
Customer;813227;WBY1Z21010V308039;I3;No;9339936753;Private;18.06.2016 18:43:07;18.06.2016 18:54:28;5.16;5;1;11;27;23;55.711266;12.537058;55.680548;12.568250
Customer;1040093;WBY1Z210X0V307942;I3;No;9339936895;Private;18.06.2016 18:48:31;18.06.2016 19:15:59;12.05;15;1;9;86;75;55.666586;12.551271;55.632879;12.653489
Customer;823627;WBY1Z21070V307879;I3;No;9339936896;Private;18.06.2016 18:48:45;18.06.2016 19:12:42;10.33;7;1;1;21;14;55.692096;12.531531;55.684817;12.566683
Customer;829329;WBY1Z21020V308051;I3;No;9339936950;Private;18.06.2016 18:48:16;18.06.2016 19:04:26;7.32;6;1;4;50;45;55.684023;12.525850;55.712505;12.575093
Customer;807523;WBY1Z210X0V307892;I3;No;9339937201;Private;18.06.2016 18:58:14;18.06.2016 19:04:00;2.58;2;1;1;100;100;55.667266;12.612342;55.661603;12.627182
Customer;876941;WBY1Z21090V307866;I3;No;9339937273;Private;18.06.2016 18:52:46;18.06.2016 19:07:39;6.46;8;1;15;100;95;55.667206;12.611977;55.649640;12.528297
Customer;2001179;WBY1Z210X0V307987;I3;No;9339937453;Private;18.06.2016 19:03:10;18.06.2016 19:20:27;7.59;6;1;3;91;87;55.697433;12.498478;55.696365;12.498848
Customer;838861;WBY1Z21060V307968;I3;No;9339937482;Private;18.06.2016 19:04:24;18.06.2016 19:21:09;7.32;6;1;12;78;74;55.656694;12.605871;55.670072;12.552038
Customer;1050975;WBY1Z21010V308218;I3;No;9339937516;Private;18.06.2016 19:05:36;18.06.2016 19:09:48;2.15;1;1;14;42;39;55.665066;12.599869;55.672641;12.592501
Customer;830935;WBY1Z21090V307916;I3;No;9339937558;Private;18.06.2016 19:01:11;18.06.2016 19:13:27;5.59;4;1;4;50;47;55.669537;12.541836;55.643416;12.500369
Customer;994367;WBY1Z21050V307959;I3;No;9339937571;Private;18.06.2016 19:01:26;18.06.2016 19:13:14;6.24;4;1;3;95;92;55.685487;12.586526;55.705275;12.585866
Customer;1060162;WBY1Z21090V307902;I3;No;9339937612;Private;18.06.2016 19:02:57;18.06.2016 19:18:06;6.89;3;1;1;94;90;55.678349;12.565698;55.690259;12.564215
Customer;871514;WBY1Z210X0V307844;I3;No;9339937830;Private;18.06.2016 19:14:02;18.06.2016 19:25:41;5.16;4;1;15;61;57;55.703336;12.553749;55.700724;12.517320
Customer;2030660;WBY1Z21080V308023;I3;No;9339937899;Private;18.06.2016 19:07:38;18.06.2016 19:20:30;5.59;4;1;8;87;83;55.695947;12.545717;55.677430;12.582222
Customer;1084288;WBY1Z21040V308049;I3;No;9339937973;Private;18.06.2016 19:11:43;18.06.2016 19:26:59;0.00;6;1;11;93;88;55.682817;12.489694;55.691743;12.556461
Customer;1087626;WBY1Z21030V308060;I3;No;9339937984;Private;18.06.2016 19:12:09;18.06.2016 19:30:24;1.72;6;1;7;61;55;55.685539;12.517048;55.680727;12.580363
Customer;845991;WBY1Z21010V307912;I3;No;9339938020;Private;18.06.2016 19:13:18;18.06.2016 19:24:19;5.16;4;1;1;75;70;55.700981;12.600431;55.673842;12.591599
Customer;841030;WBY1Z21050V308173;I3;No;9339938136;Private;18.06.2016 19:19:04;18.06.2016 19:37:54;7.53;6;1;10;86;81;55.708106;12.595874;55.669198;12.609984
Customer;812167;WBY1Z21040V307838;I3;No;9339938227;Private;18.06.2016 19:19:33;18.06.2016 19:41:39;9.90;6;1;7;57;51;55.667021;12.582896;55.663581;12.588979
Customer;826615;WBY1Z21030V308026;I3;No;9339938236;Private;18.06.2016 19:20:01;18.06.2016 19:35:56;6.89;5;1;1;81;76;55.710210;12.568720;55.676795;12.589419
Customer;1060162;WBY1Z21090V307902;I3;No;9339938420;Private;18.06.2016 19:26:42;18.06.2016 19:44:50;8.18;4;1;1;90;87;55.690259;12.564215;55.672917;12.597018
Customer;2033438;WBY1Z21050V308223;I3;No;9339938482;Private;18.06.2016 19:21:44;18.06.2016 19:38:04;7.32;4;1;1;100;98;55.670814;12.569308;55.698341;12.583884
Customer;817303;WBY1Z21000V307741;I3;No;9339938539;Private;18.06.2016 19:24:08;18.06.2016 19:49:54;11.19;8;1;6;99;85;55.664810;12.599220;55.698706;12.561761
Customer;1050975;WBY1Z21010V308218;I3;No;9339938541;Private;18.06.2016 19:24:05;18.06.2016 19:28:16;2.15;1;1;1;39;37;55.672641;12.592501;55.664806;12.599200
Customer;816196;WBY1Z21090V308242;I3;No;9339938781;Private;18.06.2016 19:29:59;19.06.2016 08:47:32;8.18;3;1;3;48;99;55.672620;12.561901;55.676721;12.598399
Customer;855480;WBY1Z21000V307903;I3;No;9339938828;Private;18.06.2016 19:33:10;18.06.2016 19:48:16;6.89;6;1;4;66;62;55.655329;12.537174;55.696444;12.543090
Non_Customer;793639;WBY1Z21070V307770;I3;No;9339938869;Private;18.06.2016 19:37:44;18.06.2016 19:51:13;0.00;4;1;237;56;53;55.706118;12.459240;55.694164;12.510893
Customer;804980;WBY1Z21030V308043;I3;No;9339938924;Private;18.06.2016 19:40:13;18.06.2016 19:57:28;7.75;5;1;14;100;98;55.665439;12.557640;55.665618;12.579451
Customer;824173;WBY1Z21080V308054;I3;No;9339938964;Private;18.06.2016 19:41:28;18.06.2016 19:51:33;2.69;3;1;5;88;86;55.673307;12.592585;55.685655;12.614417
Customer;1064737;WBY1Z21090V307964;I3;No;9339938991;Private;18.06.2016 19:42:48;18.06.2016 19:54:45;0.43;4;1;8;40;70;55.655518;12.518746;55.665422;12.557726
Customer;1048604;WBY1Z21080V307860;I3;No;9339939067;Private;18.06.2016 19:33:24;18.06.2016 19:50:05;7.32;7;1;6;80;75;55.713376;12.505674;55.663172;12.514285
Customer;814762;WBY1Z21060V308070;I3;No;9339939158;Private;18.06.2016 19:35:58;18.06.2016 19:48:16;0.00;5;1;11;74;70;55.687215;12.529087;55.665723;12.558009
Customer;892864;WBY1Z21030V307880;I3;No;9339939175;Private;18.06.2016 19:36:43;18.06.2016 19:48:07;5.16;5;1;11;53;50;55.647042;12.616285;55.665453;12.575430
Non_Customer;793639;WBY1Z21090V307995;I3;No;9339939243;Private;18.06.2016 19:39:10;18.06.2016 19:47:43;0.00;4;1;239;64;61;55.708486;12.461066;55.695680;12.508473
Customer;803321;WBY1Z21030V307832;I3;No;9339939284;Private;18.06.2016 19:43:15;18.06.2016 20:06:14;9.90;10;1;4;90;83;55.668733;12.554293;55.726939;12.570361
Customer;888214;WBY1Z21010V307988;I3;No;9339939296;Private;18.06.2016 19:43:30;18.06.2016 21:11:53;32.92;77;1;14;7;99;55.679138;12.573023;55.679133;12.573063
Customer;2036826;WBY1Z21020V307790;I3;No;9339939308;Private;18.06.2016 19:43:54;18.06.2016 20:07:36;3.87;15;1;23;21;6;55.678343;12.542372;55.693830;12.544649
Customer;817636;WBY1Z21070V308059;I3;No;9339939348;Private;18.06.2016 19:45:00;18.06.2016 20:03:55;8.18;8;1;3;44;35;55.680571;12.568280;55.709402;12.475946
Customer;820057;WBY1Z21010V308008;I3;No;9339939500;Private;18.06.2016 19:50:22;18.06.2016 20:07:46;7.75;7;1;6;87;82;55.693273;12.570718;55.672928;12.498070
Customer;837929;WBY1Z21090V307947;I3;No;9339939664;Private;18.06.2016 19:50:12;18.06.2016 19:59:17;4.30;2;1;5;94;92;55.672461;12.590362;55.679000;12.568451
Customer;805552;WBY1Z21020V307899;I3;No;9339939693;Private;18.06.2016 19:53:02;18.06.2016 20:35:19;18.51;39;1;1;100;56;55.786289;12.521983;55.632538;12.651399
Customer;1070082;WBY1Z21030V307779;I3;No;9339940003;Private;18.06.2016 19:59:29;18.06.2016 20:14:35;6.89;8;1;7;70;59;55.695861;12.500496;55.711621;12.577035
Non_Customer;1085206;WBY1Z21080V308071;I3;No;9339940071;Private;18.06.2016 20:01:48;18.06.2016 20:11:44;0.00;3;1;4;47;44;55.702233;12.466545;55.691800;12.514654
Non_Customer;793639;WBY1Z210X0V308010;I3;No;9339940078;Private;18.06.2016 20:01:45;18.06.2016 20:09:58;0.00;5;1;261;96;93;55.700121;12.455888;55.689843;12.518862
Customer;1060226;WBY1Z21070V308045;I3;No;9339940107;Private;18.06.2016 20:03:34;18.06.2016 20:22:31;8.18;6;1;6;33;28;55.683415;12.587850;55.697569;12.526726
Customer;796032;WBY1Z21030V307734;I3;No;9339940134;Private;18.06.2016 20:04:23;18.06.2016 20:11:25;3.44;4;1;1;71;68;55.658971;12.512646;55.673703;12.542979
Customer;1060162;WBY1Z21090V307902;I3;No;9339940254;Private;18.06.2016 20:05:44;18.06.2016 20:22:45;7.75;5;1;1;87;83;55.672917;12.597018;55.691614;12.597975
Customer;795283;WBY1Z210X0V307830;I3;No;9339940359;Private;18.06.2016 20:10:46;18.06.2016 20:34:15;10.33;12;1;13;33;25;55.631697;12.645123;55.666850;12.518957
Customer;810255;WBY1Z21060V307873;I3;No;9339940439;Private;18.06.2016 20:15:51;18.06.2016 20:26:16;4.73;6;1;3;86;81;55.670156;12.565354;55.708850;12.550567
Customer;814599;WBY1Z21010V308168;I3;No;9339940496;Private;18.06.2016 20:18:23;18.06.2016 21:43:07;30.56;28;1;1;56;39;55.670022;12.530917;55.669633;12.530803
Customer;1076833;WBY1Z21050V307931;I3;No;9339940504;Private;18.06.2016 20:18:58;18.06.2016 20:37:52;8.18;7;1;1;69;62;55.654142;12.627835;55.674886;12.585610
Customer;1069282;WBY1Z21050V308223;I3;No;9339940562;Private;18.06.2016 19:41:42;18.06.2016 20:33:12;5.33;7;1;29;98;91;55.698341;12.583884;55.652651;12.589913
Customer;2005350;WBY1Z21080V308233;I3;No;9339940564;Private;18.06.2016 20:11:10;18.06.2016 21:09:07;20.44;18;1;1;40;20;55.670426;12.562017;55.682149;12.583898
Customer;813708;WBY1Z21010V307862;I3;No;9339940595;Private;18.06.2016 20:12:53;18.06.2016 20:24:30;5.16;5;1;1;48;44;55.676248;12.559148;55.664047;12.626041
Customer;811136;WBY1Z21010V308185;I3;No;9339940635;Private;18.06.2016 20:13:52;18.06.2016 20:36:08;1.29;12;1;1;16;99;55.707876;12.516954;55.706422;12.518098
Non_Customer;1085206;WBY1Z21080V308071;I3;No;9339940673;Private;18.06.2016 20:15:09;18.06.2016 20:15:44;0.00;0;1;0;44;44;55.691800;12.514654;55.691805;12.514647
Customer;845557;WBY1Z21070V308028;I3;No;9339940928;Private;18.06.2016 20:28:06;18.06.2016 20:41:06;6.03;4;1;4;100;96;55.681805;12.591015;55.675484;12.542291
Customer;842613;WBY1Z21030V308060;I3;No;9339940971;Private;18.06.2016 20:31:04;18.06.2016 21:31:43;23.56;14;1;10;55;40;55.680727;12.580363;55.648345;12.462703
Customer;893805;WBY1Z21070V308272;I3;No;9339940982;Private;18.06.2016 20:31:42;18.06.2016 20:57:04;11.19;8;1;11;43;33;55.682687;12.482541;55.682443;12.581997
Non_Customer;819011;WBY1Z21070V308059;I3;No;9339940989;Private;18.06.2016 20:31:58;18.06.2016 20:47:36;0.00;7;1;0;35;31;55.709402;12.475946;55.707129;12.554576
Customer;1053005;WBY1Z21070V307834;I3;No;9339941156;Private;18.06.2016 20:23:01;18.06.2016 20:26:05;1.72;1;1;8;94;94;55.681498;12.487249;55.678878;12.479657
Customer;803203;WBY1Z21000V307772;I3;No;9339941157;Private;18.06.2016 20:23:04;18.06.2016 20:51:48;13.56;9;1;5;32;99;55.667538;12.579114;55.688651;12.528881
Customer;1080224;WBY1Z21080V308006;I3;No;9339941286;Private;18.06.2016 20:28:24;18.06.2016 20:38:04;4.30;5;1;1;53;50;55.692529;12.564467;55.731202;12.568624
Non_Customer;1085206;WBY1Z21080V307955;I3;No;9339941326;Private;18.06.2016 20:30:01;18.06.2016 20:48:22;0.00;8;1;1;54;49;55.708891;12.476087;55.706799;12.554577
Customer;1060162;WBY1Z21090V307902;I3;No;9339941383;Private;18.06.2016 20:34:25;18.06.2016 20:55:42;9.47;7;1;2;83;77;55.691614;12.597975;55.660582;12.572169
Customer;1067441;WBY1Z21010V307814;I3;No;9339941395;Private;18.06.2016 20:34:43;18.06.2016 20:42:59;3.87;3;1;9;50;47;55.656903;12.511234;55.665658;12.552652
Customer;873206;WBY1Z21010V307960;I3;No;9339941451;Private;18.06.2016 20:37:31;18.06.2016 20:57:29;8.61;6;1;11;70;64;55.663055;12.599909;55.691821;12.528843
Customer;1068534;WBY1Z21060V308070;I3;No;9339941520;Private;18.06.2016 20:39:42;18.06.2016 20:59:27;8.61;8;1;1;70;66;55.665723;12.558009;55.715437;12.540833
Customer;1053005;WBY1Z21070V307834;I3;No;9339941550;Private;18.06.2016 20:41:25;18.06.2016 20:49:49;3.87;2;1;1;94;92;55.678878;12.479657;55.672539;12.490109
Customer;823389;WBY1Z21060V307808;I3;No;9339941566;Private;18.06.2016 20:41:51;18.06.2016 21:17:20;11.19;6;1;3;78;73;55.675364;12.583231;55.698780;12.540791
Customer;817636;WBY1Z21060V308019;I3;No;9339941599;Private;18.06.2016 20:44:34;18.06.2016 21:09:58;11.19;10;1;11;21;37;55.712638;12.477716;55.684801;12.500355
Customer;827462;WBY1Z21010V307974;I3;No;9339941634;Private;18.06.2016 20:46:44;18.06.2016 20:55:33;0.00;2;1;2;53;50;55.678358;12.565639;55.692775;12.533712
Customer;1045638;WBY1Z21080V308197;I3;No;9339941654;Private;18.06.2016 20:47:22;18.06.2016 20:54:40;4.52;3;1;4;89;87;55.690719;12.587909;55.705015;12.574829
Customer;815922;WBY1Z210X0V307892;I3;No;9339941765;Private;18.06.2016 20:42:47;18.06.2016 22:45:12;44.65;50;1;1;100;42;55.661603;12.627182;55.675829;12.559101
Customer;803571;WBY1Z21060V307940;I3;No;9339941859;Private;18.06.2016 20:49:04;18.06.2016 21:00:14;5.16;5;1;10;79;74;55.696695;12.594223;55.693678;12.542648
Customer;825706;WBY1Z21000V307741;I3;No;9339941887;Private;18.06.2016 20:50:40;18.06.2016 20:57:10;3.01;3;1;2;84;80;55.698706;12.561761;55.708320;12.551774
Customer;835483;WBY1Z21070V307929;I3;No;9339942012;Private;18.06.2016 20:56:22;18.06.2016 21:01:05;2.15;1;1;3;44;43;55.699001;12.472129;55.690157;12.479634
Customer;1067944;WBY1Z21080V308040;I3;No;9339942037;Private;18.06.2016 20:57:40;18.06.2016 21:07:22;4.30;5;1;1;35;28;55.672870;12.609596;55.686812;12.588184
Customer;1016177;WBY1Z21060V307937;I3;No;9339942045;Private;18.06.2016 20:57:49;18.06.2016 21:01:49;2.15;1;1;1;41;41;55.696981;12.501716;55.705175;12.498156
Customer;1022563;WBY1Z21020V308261;I3;No;9339942066;Private;18.06.2016 20:52:47;18.06.2016 21:05:03;5.59;3;1;3;83;79;55.660901;12.574296;55.673534;12.596180
Customer;1052148;WBY1Z21040V307998;I3;No;9339942099;Private;18.06.2016 20:54:49;18.06.2016 21:09:35;6.46;5;1;2;40;37;55.702199;12.579866;55.675159;12.547154
Customer;1053005;WBY1Z21070V307834;I3;No;9339942471;Private;18.06.2016 21:05:52;19.06.2016 03:26:51;103.29;2;1;1;92;91;55.672539;12.490109;55.678890;12.479644
Non_Customer;1085206;WBY1Z21010V308025;I3;No;9339942507;Private;18.06.2016 21:07:35;18.06.2016 21:18:51;0.00;4;1;1;77;75;55.722197;12.603344;55.705176;12.587056
